date_seen,store,label,bale_weight_lbs,
8/4/18,49,465,999,
8/4/18,51,166,1076,
8/4/18,51,167,1006,
8/4/18,51,168,1048,
8/4/18,51,169,996,
8/4/18,51,170,1020,
8/4/18,53,140,809,
8/4/18,53,141,942,
8/4/18,53,142,653,
8/4/18,212,343,978,
8/4/18,212,344,1055,
8/4/18,212,345,998,
8/4/18,55,65,959,
8/4/18,55,66,856,
8/4/18,56,364,962,
8/4/18,56,365,1074,
8/4/18,58,4,887,
8/4/18,58,5,952,
8/4/18,58,6,902,
8/4/18,58,7,832,
8/4/18,58,8,906,
8/4/18,58,9,897,
8/4/18,59,319,999,
8/4/18,59,320,1002,
8/4/18,59,321,985,
8/5/18,1,210,959,
8/5/18,11,421,1002,
8/5/18,11,422,802,
8/5/18,13,470,832,
8/5/18,13,478,919,
8/5/18,17,398,1055,
8/5/18,17,400,983,
8/5/18,17,401,1061,
8/5/18,18,78,1081,
8/5/18,18,86,976,
8/5/18,190,263,965,
8/5/18,190,264,1037,
8/5/18,190,265,913,
8/5/18,190,266,993,
8/5/18,191,42,693,
8/5/18,194,267,654,
8/5/18,194,268,732,
8/5/18,195,184,968,
8/5/18,195,185,980,
8/5/18,196,90,985,
8/5/18,196,96,1076,
8/5/18,196,98,1079,
8/5/18,196,100,959,
8/5/18,200,395,498,
8/5/18,201,59,329,
8/5/18,203,391,1097,
8/5/18,203,392,1040,
8/5/18,204,25,944,
8/5/18,204,26,946,
8/5/18,204,27,983,
8/5/18,202,B2,943,
8/5/18,202,B3,943,
8/5/18,202,B4,943,
8/5/18,206,309,919,
8/5/18,206,310,903,
8/5/18,207,85,1004,
8/5/18,210,409,1097,
8/5/18,211,325,1074,
8/5/18,211,326,978,
8/5/18,211,327,1092,
8/5/18,21,251,706,
8/5/18,22,216,835,
8/5/18,23,95,871,
8/5/18,23,96,745,
8/5/18,24,84,978,
8/5/18,24,85,1024,
8/5/18,26,386,697,
8/5/18,27,485,1046,
8/5/18,27,487,1164,
8/5/18,63,166,1035,
8/5/18,63,167,933,
8/5/18,66,22,819,
8/5/18,69,214,866,
8/5/18,207,86,985,
8/5/18,71,223,1051,
8/5/18,71,224,1015,
8/5/18,71,9E,1063,
8/5/18,72,170,793,
8/5/18,72,171,879,
8/5/18,73,83,838,
8/5/18,74,395,963,
8/5/18,74,396,1017,
8/5/18,75,201,1011,
8/5/18,77,276,955,
8/5/18,77,279,965,
8/5/18,77,280,630,
8/5/18,77,281,889,
8/5/18,77,282,856,
8/5/18,78,49,1038,
8/5/18,78,50,1095,
8/5/18,78,51,1045,
8/5/18,79,482,856,
8/5/18,79,495,892,
8/5/18,79,496,714,
8/5/18,79,497,762,
8/5/18,79,500,693,
8/5/18,82,399,859,
8/5/18,82,400,881,
8/5/18,82,402,881,
8/5/18,83,426,807,
8/5/18,86,433,1042,
8/5/18,88,230,659,
8/5/18,88,231,632,
8/5/18,88,233,837,
8/5/18,89,443,967,
8/5/18,89,444,983,
8/5/18,89,445,991,
8/5/18,89,446,1146,
8/5/18,92,85,1113,
8/5/18,86,431,1022,
8/5/18,93,467,1143,
8/5/18,93,468,1022,
8/5/18,94,272,762,
8/5/18,95,246,985,
8/5/18,95,247,1030,
8/5/18,95,248,716,
8/5/18,97,192,1006,
8/5/18,97,193,980,
8/5/18,98,492,1011,
8/5/18,98,493,911,
8/5/18,98,494,973,
8/5/18,101,470,950,
8/5/18,102,335,654,
8/5/18,102,336,884,
8/5/18,103,137,1009,
8/5/18,105,255,566,
8/5/18,105,256,924,
8/5/18,105,257,475,
8/5/18,105,258,831,
8/5/18,105,259,1053,
8/5/18,105,260,249,
8/5/18,106,492,951,
8/5/18,107,104,1066,
8/5/18,107,105,1045,
8/5/18,107,106,1037,
8/5/18,107,107,1053,
8/5/18,108,448,918,
8/5/18,108,449,908,
8/5/18,108,450,978,
8/5/18,109,485,983,
8/5/18,110,355,970,
8/5/18,112,388,900,
8/5/18,112,389,822,
8/5/18,112,390,838,
8/5/18,112,391,869,
8/5/18,112,392,919,
8/5/18,112,393,945,
8/5/18,32,454,1085,
8/5/18,33,7,1098,
8/5/18,33,8,1159,
8/5/18,34,85,1030,
8/5/18,34,86,1048,
8/5/18,35,71,1048,
8/5/18,35,72,1029,
8/5/18,35,73,1051,
8/5/18,35,74,1045,
8/5/18,35,75,949,
8/5/18,35,76,1079,
8/5/18,35,77,619,
8/5/18,114,249,1030,
8/5/18,114,250,944,
8/5/18,115,449,1064,
8/5/18,116,375,1012,
8/5/18,116,376,524,
8/5/18,124,221,731,
8/5/18,124,222,863,
8/5/18,37,450,1032,
8/5/18,37,451,1048,
8/5/18,37,452,1014,
8/5/18,126,33,1013,
8/5/18,128,102,823,
8/5/18,128,103,908,
8/5/18,129,441,1032,
8/5/18,129,442,1024,
8/5/18,130,122,684,
8/5/18,131,70,915,
8/5/18,131,71,937,
8/5/18,131,72,749,
8/5/18,132,494,806,
8/5/18,133,233,1011,
8/5/18,133,234,903,
8/5/18,133,235,1042,
8/5/18,134,64,929,
8/5/18,134,65,980,
8/5/18,134,66,1025,
8/5/18,135,4,1025,
8/5/18,136,250,892,
8/5/18,136,251,1061,
8/5/18,38,471,910,
8/5/18,38,472,951,
8/5/18,38,473,962,
8/5/18,38,475,959,
8/5/18,38,476,1014,
8/5/18,117,185,952,
8/5/18,118,319,953,
8/5/18,36,180,794,
8/5/18,36,181,794,
8/5/18,36,182,842,
8/5/18,36,183,814,
8/5/18,120,193,918,
8/5/18,120,194,910,
8/5/18,120,195,792,
8/5/18,121,181,920,
8/5/18,121,182,964,
8/5/18,121,183,1031,
8/5/18,122,9,1021,
8/5/18,122,10,840,
8/5/18,130,123,995,
8/5/18,137,93,950,
8/5/18,137,94,1009,
8/5/18,137,95,983,
8/5/18,138,355,918,
8/5/18,141,37,773,
8/5/18,142,460,1017,
8/5/18,142,461,841,
8/5/18,39,324,1030,
8/5/18,39,325,1146,
8/5/18,145,30,1037,
8/5/18,146,344,871,
8/5/18,146,345,939,
8/5/18,147,160,952,
8/5/18,147,161,843,
8/5/18,148,316,970,
8/5/18,148,317,999,
8/5/18,149,241,754,
8/5/18,149,242,859,
8/5/18,150,378,859,
8/5/18,151,382,903,
8/5/18,151,383,973,
8/5/18,153,433,910,
8/5/18,153,435,1009,
8/5/18,153,436,1048,
8/5/18,158,211,1056,
8/5/18,158,212,921,
8/5/18,159,190,996,
8/5/18,6,194,986,
8/5/18,6,195,902,
8/5/18,139,341,916,
8/5/18,151,381,918,
8/5/18,41,85,913,
8/5/18,161,216,952,
8/5/18,161,219,1056,
8/5/18,163,409,970,
8/5/18,163,410,1074,
8/5/18,165,239,1167,
8/5/18,165,240,1068,
8/5/18,42,174,991,
8/5/18,168,361,972,
8/5/18,168,362,893,
8/5/18,168,363,1002,
8/5/18,170,28,931,
8/5/18,171,230,744,
8/5/18,172,36,1023,
8/5/18,172,37,1089,
8/5/18,172,38,1023,
8/5/18,172,39,1023,
8/5/18,173,151,765,
8/5/18,173,152,893,
8/5/18,173,153,755,
8/5/18,173,154,970,
8/5/18,174,485,968,
8/5/18,174,492,1006,
8/5/18,174,493,1017,
8/5/18,174,494,968,
8/5/18,174,496,794,
8/5/18,177,227,948,
8/5/18,177,229,1053,
8/5/18,177,230,760,
8/5/18,177,231,627,
8/5/18,179,125,822,
8/5/18,179,127,911,
8/5/18,181,309,919,
8/5/18,181,310,991,
8/5/18,181,311,972,
8/5/18,44,269,851,
8/5/18,44,270,946,
8/5/18,44,271,994,
8/5/18,182,278,999,
8/5/18,183,461,1011,
8/5/18,183,462,952,
8/5/18,185,193,1212,
8/5/18,185,194,1001,
8/5/18,45,425,970,
8/5/18,45,426,939,
8/5/18,186,325,1012,
8/5/18,186,326,573,
8/5/18,188,189,1035,
8/5/18,189,94,1012,
8/5/18,189,95,981,
8/5/18,46,94,714,
8/5/18,46,95,701,
8/5/18,46,96,701,
8/5/18,46,97,767,
8/5/18,48,158,621,
8/5/18,48,159,1040,
8/5/18,48,160,413,
8/5/18,53,143,672,
8/5/18,53,144,728,
8/5/18,53,145,1048,
8/5/18,53,146,854,
8/5/18,54,447,1020,
8/5/18,54,449,985,
8/5/18,212,346,947,
8/5/18,57,168,921,
8/5/18,57,169,963,
8/5/18,57,170,713,
8/5/18,57,171,957,
8/5/18,57,172,965,
8/5/18,57,173,1001,
8/5/18,58,10,867,
8/5/18,58,11,919,
8/5/18,58,12,905,
8/5/18,58,13,916,
8/5/18,58,14,841,
8/5/18,59,322,812,
8/5/18,60,123,973,
8/6/18,1,211,1033,
8/6/18,14,385,837,
8/6/18,14,386,817,
8/6/18,14,387,957,
8/6/18,14,388,1069,
8/6/18,16,215,916,
8/6/18,16,216,963,
8/6/18,17,402,960,
8/6/18,18,87,365,
8/6/18,18,88,810,
8/6/18,18,89,1007,
8/6/18,190,267,1009,
8/6/18,190,268,1019,
8/6/18,190,269,942,
8/6/18,192,141,986,
8/6/18,192,144,1338,
8/6/18,195,186,957,
8/6/18,196,75,1139,
8/6/18,196,79,1185,
8/6/18,196,80,1102,
8/6/18,196,104,1015,
8/6/18,202,229,943,
8/6/18,202,230,961,
8/6/18,208,438,983,
8/6/18,209,480,1022,
8/6/18,210,410,1002,
8/6/18,211,328,1180,
8/6/18,211,329,1052,
8/6/18,19,13,993,
8/6/18,19,14,1030,
8/6/18,2,252,877,
8/6/18,2,253,905,
8/6/18,2,254,900,
8/6/18,2,255,936,
8/6/18,20,386,954,
8/6/18,20,387,900,
8/6/18,21,252,739,
8/6/18,22,217,988,
8/6/18,24,86,1157,
8/6/18,61,322,978,
8/6/18,61,323,846,
8/6/18,61,324,1076,
8/6/18,61,325,1124,
8/6/18,61,326,1033,
8/6/18,61,327,1029,
8/6/18,61,328,1102,
8/6/18,63,168,1025,
8/6/18,63,169,962,
8/6/18,63,170,1159,
8/6/18,64,417,1038,
8/6/18,64,418,1011,
8/6/18,64,419,1072,
8/6/18,65,81,1038,
8/6/18,65,82,1151,
8/6/18,65,83,959,
8/6/18,66,23,980,
8/6/18,66,24,985,
8/6/18,69,450,1111,
8/6/18,71,226,1094,
8/6/18,71,227,830,
8/6/18,71,9F,1204,
8/6/18,74,397,345,
8/6/18,74,398,841,
8/6/18,74,399,908,
8/6/18,75,202,991,
8/6/18,75,203,1292,
8/6/18,75,204,930,
8/6/18,28,375,1076,
8/6/18,28,376,975,
8/6/18,28,377,962,
8/6/18,28,378,438,
8/6/18,28,379,968,
8/6/18,28,380,1046,
8/6/18,28,381,924,
8/6/18,82,403,994,
8/6/18,82,404,965,
8/6/18,83,425,923,
8/6/18,30,217,1069,
8/6/18,30,218,1014,
8/6/18,30,219,993,
8/6/18,30,220,1168,
8/6/18,86,434,1033,
8/6/18,87,251,913,
8/6/18,87,252,880,
8/6/18,87,253,446,
8/6/18,87,254,926,
8/6/18,88,232,775,
8/6/18,88,234,632,
8/6/18,89,447,1100,
8/6/18,89,448,942,
8/6/18,89,449,1063,
8/6/18,89,450,1177,
8/6/18,90,20,1079,
8/6/18,90,21,1029,
8/6/18,91,438,918,
8/6/18,91,439,954,
8/6/18,91,440,1059,
8/6/18,92,86,1012,
8/6/18,92,87,972,
8/6/18,93,469,965,
8/6/18,96,312,905,
8/6/18,96,313,1064,
8/6/18,97,194,1020,
8/6/18,97,195,1001,
8/6/18,97,196,467,
8/6/18,97,197,965,
8/6/18,99,99,1077,
8/6/18,31,225,1025,
8/6/18,31,226,915,
8/6/18,31,227,968,
8/6/18,109,486,1111,
8/6/18,109,487,955,
8/6/18,112,394,999,
8/6/18,112,395,910,
8/6/18,113,34,1033,
8/6/18,113,35,1051,
8/6/18,113,36,1037,
8/6/18,113,37,1017,
8/6/18,113,38,763,
8/6/18,113,39,1002,
8/6/18,32,456,1020,
8/6/18,33,9,1048,
8/6/18,33,10,963,
8/6/18,33,11,788,
8/6/18,33,12,493,
8/6/18,5,443,989,
8/6/18,5,444,859,
8/6/18,5,445,916,
8/6/18,119,354,1047,
8/6/18,129,443,1081,
8/6/18,129,444,934,
8/6/18,132,495,1090,
8/6/18,132,497,1027,
8/6/18,38,478,986,
8/6/18,38,479,1015,
8/6/18,117,184,1081,
8/6/18,118,323,1016,
8/6/18,38,480,1058,
8/6/18,38,481,1002,
8/6/18,140,160,955,
8/6/18,142,462,911,
8/6/18,142,463,1017,
8/6/18,39,326,734,
8/6/18,39,328,1162,
8/6/18,143,64,1188,
8/6/18,143,65,946,
8/6/18,143,66,1084,
8/6/18,143,67,1048,
8/6/18,40,352,972,
8/6/18,40,353,1037,
8/6/18,40,354,1092,
8/6/18,145,31,508,
8/6/18,147,162,939,
8/6/18,152,285,1344,
8/6/18,155,204,1029,
8/6/18,155,205,1029,
8/6/18,155,206,1017,
8/6/18,155,207,963,
8/6/18,155,208,978,
8/6/18,155,209,1074,
8/6/18,159,191,646,
8/6/18,159,192,1004,
8/6/18,139,340,1015,
8/6/18,139,342,912,
8/6/18,139,343,973,
8/6/18,160,66,896,
8/6/18,161,220,1123,
8/6/18,161,222,989,
8/6/18,165,237,1092,
8/6/18,165,238,1123,
8/6/18,166,19,840,
8/6/18,166,20,1113,
8/6/18,166,22,1002,
8/6/18,166,23,835,
8/6/18,42,175,962,
8/6/18,170,29,983,
8/6/18,171,231,825,
8/6/18,173,155,936,
8/6/18,173,156,902,
8/6/18,176,277,941,
8/6/18,176,278,1004,
8/6/18,176,279,1131,
8/6/18,176,280,1071,
8/6/18,176,281,1050,
8/6/18,178,369,937,
8/6/18,174,497,968,
8/6/18,43,142,1020,
8/6/18,182,279,1002,
8/6/18,182,280,907,
8/6/18,182,281,1081,
8/6/18,183,463,897,
8/6/18,183,464,1123,
8/6/18,183,465,819,
8/6/18,188,190,892,
8/6/18,189,96,1020,
8/6/18,48,161,1103,
8/6/18,50,195,1059,
8/6/18,50,196,954,
8/6/18,51,172,1063,
8/6/18,51,173,1160,
8/6/18,51,174,980,
8/6/18,8,64,1054,
8/6/18,8,65,1175,
8/6/18,8,66,1054,
8/6/18,8,67,1054,
8/6/18,8,68,1110,
8/6/18,56,366,996,
8/6/18,56,367,825,
8/6/18,56,368,1131,
8/7/18,9,84,1115,
8/7/18,9,85,1083,
8/7/18,9,86,1130,
8/7/18,9,87,1159,
8/7/18,11,423,949,
8/7/18,11,424,897,
8/7/18,13,471,828,
8/7/18,13,479,1027,
8/7/18,13,480,1058,
8/7/18,15,276,1015,
8/7/18,16,249,1063,
8/7/18,192,145,965,
8/7/18,192,146,1001,
8/7/18,193,369,1046,
8/7/18,194,271,1033,
8/7/18,194,272,946,
8/7/18,196,101,993,
8/7/18,196,102,1142,
8/7/18,196,103,1105,
8/7/18,196,105,991,
8/7/18,196,106,1147,
8/7/18,196,107,1108,
8/7/18,197,474,1051,
8/7/18,200,397,1129,
8/7/18,201,60,1154,
8/7/18,201,61,981,
8/7/18,203,393,1105,
8/7/18,202,B5,924,
8/7/18,205,187,905,
8/7/18,205,188,880,
8/7/18,206,312,996,
8/7/18,206,313,913,
8/7/18,210,407,916,
8/7/18,210,408,1069,
8/7/18,19,16,887,
8/7/18,2,256,963,
8/7/18,2,257,953,
8/7/18,2,258,1040,
8/7/18,23,97,994,
8/7/18,23,98,824,
8/7/18,23,99,1000,
8/7/18,26,387,985,
8/7/18,26,388,998,
8/7/18,3,251,929,
8/7/18,3,254,880,
8/7/18,3,255,1001,
8/7/18,3,256,864,
8/7/18,61,329,965,
8/7/18,66,26,903,
8/7/18,67,81,1029,
8/7/18,67,82,1026,
8/7/18,67,83,924,
8/7/18,67,84,1098,
8/7/18,67,85,1026,
8/7/18,67,86,918,
8/7/18,67,87,1026,
8/7/18,68,280,940,
8/7/18,68,282,972,
8/7/18,68,283,1170,
8/7/18,205,183,757,
8/7/18,72,176,823,
8/7/18,73,87,557,
8/7/18,73,88,486,
8/7/18,77,283,1059,
8/7/18,77,284,757,
8/7/18,77,285,954,
8/7/18,77,286,630,
8/7/18,78,53,993,
8/7/18,82,405,1014,
8/7/18,83,428,930,
8/7/18,83,429,1046,
8/7/18,85,496,1084,
8/7/18,85,497,960,
8/7/18,85,498,974,
8/7/18,85,499,974,
8/7/18,89,451,947,
8/7/18,89,452,985,
8/7/18,89,453,1015,
8/7/18,96,314,615,
8/7/18,97,198,862,
8/7/18,97,199,210,
8/7/18,97,200,1007,
8/7/18,97,201,976,
8/7/18,97,202,814,
8/7/18,98,495,932,
8/7/18,98,496,924,
8/7/18,103,139,1180,
8/7/18,103,140,1107,
8/7/18,31,228,882,
8/7/18,31,229,926,
8/7/18,106,494,801,
8/7/18,107,109,975,
8/7/18,110,356,1113,
8/7/18,111,144,921,
8/7/18,4,33,950,
8/7/18,4,34,617,
8/7/18,4,35,1014,
8/7/18,4,36,1103,
8/7/18,4,37,987,
8/7/18,33,13,1006,
8/7/18,34,87,989,
8/7/18,34,88,819,
8/7/18,34,89,993,
8/7/18,5,448,889,
8/7/18,116,380,1006,
8/7/18,122,12,1104,
8/7/18,122,13,974,
8/7/18,123,16,1204,
8/7/18,127,324,999,
8/7/18,129,445,980,
8/7/18,131,75,895,
8/7/18,131,76,791,
8/7/18,135,6,1103,
8/7/18,117,182,974,
8/7/18,122,8,272,
8/7/18,134,63,1018,
8/7/18,126,32,1012,
8/7/18,126,38,1074,
8/7/18,139,345,1152,
8/7/18,139,346,959,
8/7/18,139,347,941,
8/7/18,140,159,998,
8/7/18,140,161,1015,
8/7/18,141,40,1060,
8/7/18,141,41,1018,
8/7/18,39,327,1128,
8/7/18,145,32,1046,
8/7/18,145,33,925,
8/7/18,145,34,1090,
8/7/18,146,346,1033,
8/7/18,146,347,1059,
8/7/18,150,379,1022,
8/7/18,158,213,944,
8/7/18,158,214,1062,
8/7/18,159,193,1002,
8/7/18,6,198,1068,
8/7/18,142,367,911,
8/7/18,154,111,918,
8/7/18,160,65,985,
8/7/18,161,223,1141,
8/7/18,162,91,768,
8/7/18,162,93,983,
8/7/18,162,94,1006,
8/7/18,168,364,936,
8/7/18,168,365,981,
8/7/18,168,366,1030,
8/7/18,170,30,1182,
8/7/18,172,46,1009,
8/7/18,172,47,1084,
8/7/18,172,48,1011,
8/7/18,172,49,1011,
8/7/18,172,50,1103,
8/7/18,175,141,934,
8/7/18,175,142,932,
8/7/18,175,143,942,
8/7/18,175,144,955,
8/7/18,43,145,910,
8/7/18,182,282,926,
8/7/18,45,427,929,
8/7/18,186,327,1038,
8/7/18,186,328,972,
8/7/18,46,99,692,
8/7/18,7,345,812,
8/7/18,7,346,944,
8/7/18,7,347,1343,
8/7/18,7,348,921,
8/7/18,48,163,1008,
8/7/18,50,197,1123,
8/7/18,51,175,1218,
8/7/18,51,176,1022,
8/7/18,51,177,1040,
8/7/18,53,147,900,
8/7/18,53,150,661,
8/7/18,212,348,1098,
8/7/18,55,67,1217,
8/7/18,55,68,392,
8/7/18,55,69,943,
8/7/18,59,323,513,
8/7/18,59,324,921,
8/7/18,59,325,1187,
8/7/18,59,326,1009,
8/7/18,59,327,1059,
8/8/18,11,425,991,
8/8/18,11,426,926,
8/8/18,12,43,949,
8/8/18,12,44,1004,
8/8/18,12,45,1069,
8/8/18,12,46,972,
8/8/18,12,47,990,
8/8/18,12,48,1025,
8/8/18,12,49,970,
8/8/18,12,50,989,
8/8/18,13,472,899,
8/8/18,13,481,939,
8/8/18,13,482,921,
8/8/18,17,404,820,
8/8/18,17,405,1027,
8/8/18,18,91,976,
8/8/18,190,270,916,
8/8/18,190,271,924,
8/8/18,190,273,858,
8/8/18,192,147,970,
8/8/18,193,370,1081,
8/8/18,194,273,392,
8/8/18,195,187,986,
8/8/18,196,110,1019,
8/8/18,197,475,952,
8/8/18,197,476,1014,
8/8/18,198,160,605,
8/8/18,199,209,501,
8/8/18,205,185,911,
8/8/18,205,191,1068,
8/8/18,206,314,970,
8/8/18,207,87,959,
8/8/18,207,88,285,
8/8/18,207,89,944,
8/8/18,211,331,1061,
8/8/18,19,18,869,
8/8/18,2,259,1004,
8/8/18,2,260,532,
8/8/18,2,261,989,
8/8/18,25,416,936,
8/8/18,65,85,921,
8/8/18,65,86,1001,
8/8/18,66,27,728,
8/8/18,66,28,1224,
8/8/18,69,452,1032,
8/8/18,69,215,871,
8/8/18,69,216,843,
8/8/18,69,217,789,
8/8/18,69,218,796,
8/8/18,69,219,745,
8/8/18,70,182,934,
8/8/18,70,183,324,
8/8/18,70,184,905,
8/8/18,70,185,828,
8/8/18,70,186,959,
8/8/18,70,187,765,
8/8/18,70,188,1038,
8/8/18,208,440,981,
8/8/18,71,225,850,
8/8/18,72,180,906,
8/8/18,74,404,309,
8/8/18,74,405,867,
8/8/18,77,287,852,
8/8/18,77,288,852,
8/8/18,78,55,1043,
8/8/18,78,56,605,
8/8/18,79,476,786,
8/8/18,79,494,1043,
8/8/18,79,498,1032,
8/8/18,79,499,706,
8/8/18,79,1,778,
8/8/18,79,5,780,
8/8/18,80,483,1025,
8/8/18,80,484,1058,
8/8/18,80,485,1069,
8/8/18,80,486,1084,
8/8/18,80,487,1001,
8/8/18,29,283,1038,
8/8/18,29,285,1007,
8/8/18,29,286,983,
8/8/18,82,406,780,
8/8/18,82,407,892,
8/8/18,83,430,989,
8/8/18,83,431,897,
8/8/18,30,221,1035,
8/8/18,86,436,1022,
8/8/18,86,437,1059,
8/8/18,87,255,916,
8/8/18,87,256,905,
8/8/18,88,235,822,
8/8/18,88,236,758,
8/8/18,91,443,1015,
8/8/18,92,89,1046,
8/8/18,74,400,969,
8/8/18,74,401,1022,
8/8/18,74,402,985,
8/8/18,75,206,966,
8/8/18,93,470,877,
8/8/18,97,203,1007,
8/8/18,97,204,947,
8/8/18,97,205,877,
8/8/18,97,206,1111,
8/8/18,97,207,854,
8/8/18,99,100,1011,
8/8/18,99,101,1004,
8/8/18,99,102,996,
8/8/18,100,147,963,
8/8/18,101,471,954,
8/8/18,101,472,1263,
8/8/18,105,268,955,
8/8/18,106,495,991,
8/8/18,107,108,1042,
8/8/18,107,110,1012,
8/8/18,111,143,933,
8/8/18,111,145,960,
8/8/18,111,146,871,
8/8/18,111,147,911,
8/8/18,32,457,1042,
8/8/18,35,78,944,
8/8/18,35,79,1020,
8/8/18,35,80,1048,
8/8/18,35,81,1040,
8/8/18,35,82,845,
8/8/18,5,450,986,
8/8/18,5,451,771,
8/8/18,5,452,802,
8/8/18,31,231,936,
8/8/18,111,142,844,
8/8/18,115,448,850,
8/8/18,115,450,1007,
8/8/18,115,452,954,
8/8/18,115,453,399,
8/8/18,120,200,963,
8/8/18,122,14,895,
8/8/18,122,15,825,
8/8/18,123,12,963,
8/8/18,123,13,936,
8/8/18,123,17,1382,
8/8/18,123,18,1066,
8/8/18,123,19,986,
8/8/18,37,454,1012,
8/8/18,37,455,1015,
8/8/18,37,456,1115,
8/8/18,37,457,1084,
8/8/18,37,459,1001,
8/8/18,127,325,1042,
8/8/18,127,327,954,
8/8/18,129,446,1012,
8/8/18,131,77,893,
8/8/18,131,79,737,
8/8/18,133,239,1040,
8/8/18,134,70,1018,
8/8/18,136,257,889,
8/8/18,136,258,915,
8/8/18,136,259,968,
8/8/18,38,482,964,
8/8/18,116,383,1069,
8/8/18,135,7,1051,
8/8/18,130,125,1292,
8/8/18,38,483,1014,
8/8/18,38,484,926,
8/8/18,38,485,1087,
8/8/18,38,486,957,
8/8/18,38,487,962,
8/8/18,137,99,1035,
8/8/18,137,100,1001,
8/8/18,138,358,1066,
8/8/18,138,359,1064,
8/8/18,141,42,1149,
8/8/18,142,467,1012,
8/8/18,145,29,962,
8/8/18,145,35,1292,
8/8/18,145,36,1046,
8/8/18,148,321,962,
8/8/18,149,244,957,
8/8/18,149,245,944,
8/8/18,151,387,996,
8/8/18,155,210,830,
8/8/18,155,211,583,
8/8/18,155,212,970,
8/8/18,157,141,935,
8/8/18,158,217,1061,
8/8/18,158,218,903,
8/8/18,159,194,1095,
8/8/18,6,202,902,
8/8/18,39,330,1034,
8/8/18,6,203,950,
8/8/18,6,204,950,
8/8/18,154,139,938,
8/8/18,157,140,935,
8/8/18,41,86,837,
8/8/18,41,87,319,
8/8/18,41,88,845,
8/8/18,164,70,732,
8/8/18,164,71,947,
8/8/18,164,72,949,
8/8/18,164,73,523,
8/8/18,164,74,607,
8/8/18,164,75,674,
8/8/18,164,76,474,
8/8/18,164,77,1035,
8/8/18,164,78,664,
8/8/18,164,79,732,
8/8/18,164,80,732,
8/8/18,164,81,586,
8/8/18,164,82,968,
8/8/18,164,83,630,
8/8/18,164,84,503,
8/8/18,165,241,1051,
8/8/18,165,242,1111,
8/8/18,165,243,1081,
8/8/18,167,157,1007,
8/8/18,168,367,1045,
8/8/18,169,353,1108,
8/8/18,170,31,1068,
8/8/18,172,40,1015,
8/8/18,172,41,1098,
8/8/18,172,42,1165,
8/8/18,172,43,1015,
8/8/18,172,44,1095,
8/8/18,172,45,1015,
8/8/18,174,499,1077,
8/8/18,174,1,971,
8/8/18,174,2,1346,
8/8/18,174,3,1071,
8/8/18,174,4,1043,
8/8/18,174,5,1059,
8/8/18,179,128,1045,
8/8/18,179,129,823,
8/8/18,179,130,903,
8/8/18,179,131,903,
8/8/18,179,132,915,
8/8/18,168,368,909,
8/8/18,171,232,256,
8/8/18,173,159,1020,
8/8/18,181,312,1245,
8/8/18,181,313,1149,
8/8/18,181,314,972,
8/8/18,182,283,941,
8/8/18,183,466,718,
8/8/18,183,467,933,
8/8/18,183,468,1011,
8/8/18,183,469,963,
8/8/18,183,470,968,
8/8/18,183,471,936,
8/8/18,185,196,985,
8/8/18,185,197,986,
8/8/18,7,351,929,
8/8/18,48,162,714,
8/8/18,48,164,1201,
8/8/18,48,165,998,
8/8/18,51,178,1120,
8/8/18,52,455,828,
8/8/18,212,350,952,
8/8/18,59,328,945,
8/8/18,45,429,258,
8/8/18,46,98,699,
8/8/18,50,192,968,
8/8/18,50,194,968,
8/8/18,51,179,1026,
8/8/18,60,124,959,
8/8/18,60,125,1058,
8/9/18,14,391,1217,
8/9/18,17,406,1100,
8/9/18,18,92,973,
8/9/18,18,93,970,
8/9/18,18,94,890,
8/9/18,18,95,939,
8/9/18,192,151,1035,
8/9/18,192,152,1045,
8/9/18,196,108,822,
8/9/18,196,109,1035,
8/9/18,196,111,924,
8/9/18,196,112,1173,
8/9/18,196,113,1008,
8/9/18,196,120,1030,
8/9/18,196,121,1025,
8/9/18,196,122,822,
8/9/18,200,400,994,
8/9/18,200,404,908,
8/9/18,201,64,1051,
8/9/18,204,30,1077,
8/9/18,204,31,973,
8/9/18,204,32,1007,
8/9/18,1,214,958,
8/9/18,10,393,952,
8/9/18,10,394,999,
8/9/18,10,395,574,
8/9/18,10,396,941,
8/9/18,10,397,800,
8/9/18,10,399,1120,
8/9/18,13,473,870,
8/9/18,13,474,898,
8/9/18,13,483,866,
8/9/18,13,484,791,
8/9/18,13,485,948,
8/9/18,13,486,897,
8/9/18,190,275,907,
8/9/18,192,150,1185,
8/9/18,195,188,1088,
8/9/18,199,205,476,
8/9/18,205,190,914,
8/9/18,205,192,770,
8/9/18,205,193,970,
8/9/18,206,315,920,
8/9/18,208,437,981,
8/9/18,208,439,1074,
8/9/18,208,441,1015,
8/9/18,210,414,976,
8/9/18,210,415,988,
8/9/18,19,20,916,
8/9/18,20,388,937,
8/9/18,20,389,1105,
8/9/18,21,254,768,
8/9/18,21,255,817,
8/9/18,21,256,693,
8/9/18,23,105,926,
8/9/18,23,106,926,
8/9/18,27,488,1134,
8/9/18,27,489,1111,
8/9/18,27,491,1120,
8/9/18,27,492,1077,
8/9/18,63,171,1029,
8/9/18,64,425,1022,
8/9/18,68,285,947,
8/9/18,68,286,947,
8/9/18,68,287,1048,
8/9/18,68,288,947,
8/9/18,68,290,947,
8/9/18,68,291,947,
8/9/18,68,292,947,
